cap_round,college_code,college_name,branch_code,branch_name,status,level,category,cutoff_rank,cutoff_percentile
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,8692,97.5051096
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,15713,95.4664524
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,49893,85.1002266
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,22790,93.3751306
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,11538,96.6812774
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,12777,96.3424067
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,12629,96.3675736
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,10438,97.0021073
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,11904,96.5830721
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,9815,97.1954276
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,20959,93.8935512
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,59768,81.9705913
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LVJS,26351,92.3341523
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT1S,19741,94.294414
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT2S,18467,94.6981971
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,12604,96.3815673
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,14556,95.8168703
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,60297,81.7705077
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,132553,52.8806012
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,14217,95.9261851
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,20562,94.0166833
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFSCS,59360,82.1124479
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,TFWS,28182,91.7513251
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,10667,96.9438791
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,19753,94.2892243
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,68332,79.027972
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,32409,90.4894438
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,18464,94.6981971
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,16147,95.3359302
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,12809,96.3339223
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,12534,96.4057811
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,16480,95.2509653
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,12018,96.5454743
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,27569,91.9353149
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,68667,78.8357161
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LVJS,31686,90.668828
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT1S,22209,93.5366917
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT2S,21258,93.8574939
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT3S,20371,94.0956622
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,13657,96.0671999
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,16226,95.3167947
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,91889,70.6189283
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,126160,55.9381337
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFSCS,35085,89.682715
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,TFWS,92772,70.5005064
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,EWS,32383,90.5015276
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,15074,95.6472486
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,27110,92.0737359
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,105518,65.3084343
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,34018,90.0175917
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,19929,94.25259
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,19835,94.2598398
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,21124,93.884935
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,21427,93.8107171
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,27842,91.8508049
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,18344,94.7364547
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,29375,91.3593874
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,154870,40.0432529
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LVJS,84775,73.4354379
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT1S,34626,89.8391608
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT2S,36862,89.1476381
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,20882,93.9463602
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,27238,92.0411007
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,TFWS,29674,91.3084967
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,EWS,160830,36.1811489
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,28926,91.503982
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,63339,80.8599071
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,176182,25.7272727
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,93794,69.8941051
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,79118,75.3562654
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,122858,57.4376852
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,54299,83.7239356
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,55010,83.4741816
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,84328,73.5570613
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,26319,92.3341523
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,53124,84.0359888
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,93581,69.8941051
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,48328,85.5729148
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,61735,81.1967017
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,TFWS,53831,83.880237
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,EWS,49047,85.2260888
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,EWS,44455,86.7181467
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,14724,95.7809758
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,26032,92.3881037
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,104545,65.6692751
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,36963,89.1256809
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,16154,95.3359302
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,19631,94.3106153
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,17976,94.816106
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,17695,94.8874728
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,24750,92.7867133
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,15291,95.6179188
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,33856,90.0449693
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,106633,64.713186
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LVJS,62017,81.1324174
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT1S,30236,91.0751777
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT2S,25532,92.5540912
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT3S,28737,91.6321516
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,19115,94.4922123
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,24218,92.933589
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,112166,62.1365556
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,TFWS,20859,93.9463602
CAP1,03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,EWS,46840,85.9646097
CAP1,03143,"Thakur Shyamnarayan Engineering College, Mumbai",0314324510,Computer Engineering,Status: Un-Aided Linguistic Minority - Hindi Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,19923,94.25259
CAP1,03143,"Thakur Shyamnarayan Engineering College, Mumbai",0314324610,Information Technology,Status: Un-Aided Linguistic Minority - Hindi Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,21746,93.6851271
CAP1,03143,"Thakur Shyamnarayan Engineering College, Mumbai",0314361210,Mechanical Engineering,Status: Un-Aided Linguistic Minority - Hindi Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,43715,87.0316109
CAP1,03143,"Thakur Shyamnarayan Engineering College, Mumbai",0314384410,Electronics and Computer Engineering,Status: Un-Aided Linguistic Minority - Hindi Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,27859,91.8508049
CAP1,03143,"Thakur Shyamnarayan Engineering College, Mumbai",0314391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Status: Un-Aided Linguistic Minority - Hindi Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,24605,92.8376317
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314600210,Aeronautical Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,72392,77.9513058
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314600210,Aeronautical Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,107575,64.2631037
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314624510,Computer Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,42692,87.3196408
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314624510,Computer Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,52460,84.3018999
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314624510,Computer Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,DEFOPENS,203470,0.4055944
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314624610,Information Technology,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,DEFOPENS,48263,85.6182564
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314624610,Information Technology,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,72459,77.9513058
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314624610,Information Technology,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,156096,39.6653303
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314629310,Electrical Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,88244,71.8498844
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314637210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,63378,80.8599071
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314637210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,85227,73.2612864
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314661210,Mechanical Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,82896,73.7482517
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314661210,Mechanical Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,121243,58.2180677
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Status: Un-Aided Home University : Mumbai University,Technology),TFWS,48912,85.4112341
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Status: Un-Aided Home University : Mumbai University,Technology),EWS,69289,78.6167398
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Status: Un-Aided Home University : Mumbai University,Technology),DEFOPENS,84726,73.4722277
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314699510,Artificial Intelligence and Data Science,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,TFWS,47351,85.901157
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314699510,Artificial Intelligence and Data Science,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,78767,75.4048881
CAP1,03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",0314699510,Artificial Intelligence and Data Science,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,DEFOPENS,104929,65.630713
CAP1,03147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",0314724510,Computer Engineering,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,66371,79.7946282
CAP1,03147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",0314791710,Data Science,Status: Un-Aided Home University : Mumbai University,Home University Seats Allotted to Home University Candidates,EWS,80308,75.1716925
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314824510,Computer Engineering,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,GOPENS,20705,93.9899228
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314824510,Computer Engineering,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,LOPENS,19769,94.2892243
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314824510,Computer Engineering,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,TFWS,47464,85.901157
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314824610,Information Technology,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,GOPENS,25232,92.6563556
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314824610,Information Technology,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,LOPENS,24467,92.8770798
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314824610,Information Technology,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,TFWS,68780,78.8357161
CAP1,03148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",0314825210,Cyber Security,Status: Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain) Home University : Autonomous Institute,State Level,GOPENS,29613,91.3084967
